Longitude,Latitude,lanes,maxspeed,road_name,ref,direction
-118.5320346,34.2764667,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.565802,34.2731452,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5628833,34.2729341,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5619449,34.2728531,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.560679,34.2727201,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.560679,34.2727201,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5577936,34.2724184,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5569251,34.2723328,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5557769,34.2722208,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5548358,34.2721895,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5544644,34.2721932,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5538298,34.272238,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5532079,34.2723129,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5525958,34.2724186,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5519499,34.272567,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4898077,34.2717097,7,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4886796,34.2707508,7,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4881012,34.2702939,7,65 mph,Ronald Reagan Freeway,CA 118,East
-118.479672,34.2659743,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4791522,34.2659483,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4787178,34.2659194,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4763424,34.2659041,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4757427,34.265908,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4724125,34.2658695,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4283586,34.272688,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4263011,34.274201,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4251445,34.2751482,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4248448,34.2753958,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4234978,34.2765308,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4234978,34.2765308,"['5', '4']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4228301,34.2770781,"['5', '4']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4220152,34.2777459,"['5', '4']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4217622,34.2779438,"['5', '4']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4188479,34.280105,"['5', '4']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4184397,34.2803988,"['5', '4']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4176717,34.2809632,"['5', '4']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.432464,34.2697025,4,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4323572,34.2697778,4,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4320709,34.2699827,4,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4289982,34.2722215,4,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4283586,34.272688,4,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4176717,34.2809632,4,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4157384,34.2823909,4,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4881012,34.2702939,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4875053,34.2698521,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4867562,34.2692187,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4850067,34.2678383,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4845007,34.2675205,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4834185,34.2669092,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4831466,34.2667931,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4824701,34.2665313,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4818879,34.2663544,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4808379,34.2661057,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4804497,34.2660512,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.480044,34.2659949,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.479672,34.2659743,6,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5519499,34.272567,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5512663,34.2727633,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5482043,34.2736944,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5475736,34.2738554,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5469888,34.2739831,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5465261,34.2740702,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5458962,34.2741546,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.5453192,34.2742079,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.540436,34.2744217,5,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4634432,34.2658019,"['6', '7']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4600333,34.2657699,"['6', '7']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.459354,34.2657659,"['6', '7']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4588169,34.265762,"['6', '7']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4555712,34.2657382,"['6', '7']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4544946,34.2657303,"['6', '7']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4538332,34.2657245,"['6', '7']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4501022,34.2657179,"['6', '7']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.449534,34.2657367,"['6', '7']",65 mph,Ronald Reagan Freeway,CA 118,East
-118.4666028,34.2658393,7,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4651417,34.2658286,7,65 mph,Ronald Reagan Freeway,CA 118,East
-118.4634432,34.2658019,7,65 mph,Ronald Reagan Freeway,CA 118,East
