Longitude,Latitude,lanes,maxspeed,road_name,ref,direction
-117.4619582,33.296848,4,65 mph,San Diego Freeway,I 5,North
-117.464303,33.298725,4,65 mph,San Diego Freeway,I 5,North
-117.4646697,33.2990499,4,65 mph,San Diego Freeway,I 5,North
-117.466103,33.300194,4,65 mph,San Diego Freeway,I 5,North
-117.467346,33.301231,4,65 mph,San Diego Freeway,I 5,North
-117.4684291,33.3021418,4,65 mph,San Diego Freeway,I 5,North
-117.4386044,33.269859,4,65 mph,San Diego Freeway,I 5,North
-117.4391414,33.2702491,4,65 mph,San Diego Freeway,I 5,North
-117.4395013,33.2705162,4,65 mph,San Diego Freeway,I 5,North
-117.441559,33.2720386,4,65 mph,San Diego Freeway,I 5,North
-117.442177,33.2725496,4,65 mph,San Diego Freeway,I 5,North
-117.442497,33.2728546,4,65 mph,San Diego Freeway,I 5,North
-117.442947,33.2733276,4,65 mph,San Diego Freeway,I 5,North
-117.444,33.2747386,4,65 mph,San Diego Freeway,I 5,North
-117.445717,33.2769706,4,65 mph,San Diego Freeway,I 5,North
-117.455009,33.2891886,4,65 mph,San Diego Freeway,I 5,North
-117.4568934,33.2917179,4,65 mph,San Diego Freeway,I 5,North
-117.457314,33.2922775,4,65 mph,San Diego Freeway,I 5,North
-117.4582729,33.2935496,4,65 mph,San Diego Freeway,I 5,North
-117.4587765,33.2941328,4,65 mph,San Diego Freeway,I 5,North
-117.4594376,33.2947452,4,65 mph,San Diego Freeway,I 5,North
-117.4598671,33.2951066,4,65 mph,San Diego Freeway,I 5,North
-117.4619582,33.296848,4,65 mph,San Diego Freeway,I 5,North
-117.4328792,33.2656005,4,65 mph,San Diego Freeway,I 5,North
-117.4386044,33.269859,4,65 mph,San Diego Freeway,I 5,North
-117.4684291,33.3021418,4,65 mph,San Diego Freeway,I 5,North
-117.4708924,33.3042006,4,65 mph,San Diego Freeway,I 5,North
-117.479439,33.311169,4,65 mph,San Diego Freeway,I 5,North
-117.479975,33.311637,4,65 mph,San Diego Freeway,I 5,North
-117.480389,33.31207,4,65 mph,San Diego Freeway,I 5,North
-117.480966,33.312794,4,65 mph,San Diego Freeway,I 5,North
-117.48137,33.313498,4,65 mph,San Diego Freeway,I 5,North
-117.481578,33.313952,4,65 mph,San Diego Freeway,I 5,North
-117.4817671,33.3144723,4,65 mph,San Diego Freeway,I 5,North
-117.481881,33.3149693,4,65 mph,San Diego Freeway,I 5,North
-117.4819495,33.3154639,4,65 mph,San Diego Freeway,I 5,North
-117.4820956,33.3171694,4,65 mph,San Diego Freeway,I 5,North
-117.482163,33.3177903,4,65 mph,San Diego Freeway,I 5,North
-117.482292,33.319374,4,65 mph,San Diego Freeway,I 5,North
-117.482422,33.319969,4,65 mph,San Diego Freeway,I 5,North
-117.482567,33.320419,4,65 mph,San Diego Freeway,I 5,North
-117.482849,33.321068,4,65 mph,San Diego Freeway,I 5,North
-117.482986,33.321342,4,65 mph,San Diego Freeway,I 5,North
-117.483307,33.321854,4,65 mph,San Diego Freeway,I 5,North
-117.483681,33.322342,4,65 mph,San Diego Freeway,I 5,North
-117.484154,33.322868,4,65 mph,San Diego Freeway,I 5,North
-117.484627,33.323315,4,65 mph,San Diego Freeway,I 5,North
-117.4925375,33.3290643,4,65 mph,San Diego Freeway,I 5,North
-117.4973494,33.3325809,4,65 mph,San Diego Freeway,I 5,North
-117.5022589,33.3361448,4,65 mph,San Diego Freeway,I 5,North
-117.5067393,33.3393932,4,65 mph,San Diego Freeway,I 5,North
-117.509537,33.341442,4,65 mph,San Diego Freeway,I 5,North
-117.5110044,33.3425009,4,65 mph,San Diego Freeway,I 5,North
-117.5149481,33.345347,4,65 mph,San Diego Freeway,I 5,North
-117.5149481,33.345347,"['5', '4']",65 mph,San Diego Freeway,I 5,North
-117.5160757,33.3461602,"['5', '4']",65 mph,San Diego Freeway,I 5,North
-117.517647,33.347294,"['5', '4']",65 mph,San Diego Freeway,I 5,North
-117.518418,33.347888,"['5', '4']",65 mph,San Diego Freeway,I 5,North
-117.518945,33.3482891,"['5', '4']",65 mph,San Diego Freeway,I 5,North
-117.5203895,33.3492856,"['5', '4']",65 mph,San Diego Freeway,I 5,North
-117.5215098,33.3500498,"['5', '4']",65 mph,San Diego Freeway,I 5,North
-117.5149481,33.345347,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5151668,33.3453901,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5180174,33.3474583,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5190444,33.3481769,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.520331,33.3490658,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5219354,33.3501658,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5231331,33.3509891,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5255443,33.3526498,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5256986,33.3527568,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5257242,33.3527743,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5258553,33.352864,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5272569,33.3538265,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5281229,33.3544211,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5293207,33.3552555,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5293759,33.3554484,"['1', '2']",65 mph,San Diego Freeway,I 5,North
-117.5796216,33.3842663,4,65 mph,San Diego Freeway,I 5,North
-117.584007,33.386017,4,65 mph,San Diego Freeway,I 5,North
-117.58474,33.386383,4,65 mph,San Diego Freeway,I 5,North
-117.585449,33.386806,4,65 mph,San Diego Freeway,I 5,North
-117.5865921,33.3876654,4,65 mph,San Diego Freeway,I 5,North
-117.591084,33.3929274,4,65 mph,San Diego Freeway,I 5,North
-117.5922256,33.3944036,4,65 mph,San Diego Freeway,I 5,North
-117.5929895,33.3955143,4,65 mph,San Diego Freeway,I 5,North
-117.5935817,33.3964316,4,65 mph,San Diego Freeway,I 5,North
-117.5939532,33.3970862,4,65 mph,San Diego Freeway,I 5,North
-117.5945319,33.3982205,4,65 mph,San Diego Freeway,I 5,North
-117.5865921,33.3876654,4,65 mph,San Diego Freeway,I 5,North
-117.5871702,33.3881331,4,65 mph,San Diego Freeway,I 5,North
-117.5875135,33.3884843,4,65 mph,San Diego Freeway,I 5,North
-117.5880456,33.3890504,4,65 mph,San Diego Freeway,I 5,North
-117.588624,33.389762,4,65 mph,San Diego Freeway,I 5,North
-117.5898336,33.3913049,4,65 mph,San Diego Freeway,I 5,North
-117.5907994,33.3925415,4,65 mph,San Diego Freeway,I 5,North
-117.591084,33.3929274,4,65 mph,San Diego Freeway,I 5,North
-117.6742576,33.4709951,5,65 mph,San Diego Freeway,I 5,North
-117.6743457,33.4712934,5,65 mph,San Diego Freeway,I 5,North
-117.6744572,33.4717027,5,65 mph,San Diego Freeway,I 5,North
-117.6745277,33.4721085,5,65 mph,San Diego Freeway,I 5,North
