Longitude,Latitude,lanes,maxspeed,road_name,ref,direction
-118.0344158,34.0288958,7,65 mph,San Gabriel River Freeway,I 605,North
-118.0323091,34.0300517,7,65 mph,San Gabriel River Freeway,I 605,North
-118.031251,34.0307509,7,65 mph,San Gabriel River Freeway,I 605,North
-118.005945,34.0511389,5,65 mph,San Gabriel River Freeway,I 605,North
-118.0053653,34.0521694,5,65 mph,San Gabriel River Freeway,I 605,North
-118.0049831,34.0528489,5,65 mph,San Gabriel River Freeway,I 605,North
-118.004643,34.0534508,5,65 mph,San Gabriel River Freeway,I 605,North
-118.004288,34.0540769,5,65 mph,San Gabriel River Freeway,I 605,North
-118.0040017,34.0545933,5,65 mph,San Gabriel River Freeway,I 605,North
-117.9872422,34.0950571,4,65 mph,San Gabriel River Freeway,I 605,North
-117.987023,34.095306,4,65 mph,San Gabriel River Freeway,I 605,North
-117.9867347,34.0956283,4,65 mph,San Gabriel River Freeway,I 605,North
-117.9864142,34.096044,4,65 mph,San Gabriel River Freeway,I 605,North
-117.986109,34.096504,4,65 mph,San Gabriel River Freeway,I 605,North
-117.9859042,34.0968684,4,65 mph,San Gabriel River Freeway,I 605,North
-117.985729,34.0972208,4,65 mph,San Gabriel River Freeway,I 605,North
-117.9855406,34.0977191,4,65 mph,San Gabriel River Freeway,I 605,North
-117.9844151,34.1010475,4,65 mph,San Gabriel River Freeway,I 605,North
-117.9840081,34.1022751,4,65 mph,San Gabriel River Freeway,I 605,North
-117.9834448,34.1039658,4,65 mph,San Gabriel River Freeway,I 605,North
-118.031251,34.0307509,4,65 mph,San Gabriel River Freeway,I 605,North
-118.0303726,34.0314226,4,65 mph,San Gabriel River Freeway,I 605,North
-118.0294486,34.032145,4,65 mph,San Gabriel River Freeway,I 605,North
-118.0284548,34.032913,4,65 mph,San Gabriel River Freeway,I 605,North
-118.0274897,34.033653,4,65 mph,San Gabriel River Freeway,I 605,North
-118.0265713,34.0343571,4,65 mph,San Gabriel River Freeway,I 605,North
